state_name,year,vocational_trainings_program,inmates_trained
Uttaranchal,2002,House Wiring/Motor Wiring,40
Uttaranchal,2003,Yoga,350
Uttaranchal,2003,Computer Training,20
Uttaranchal,2003,House/Motor Wiring,16
Uttaranchal,2004,Yoga,380
Uttaranchal,2004,Computer Training,20
Uttaranchal,2004,House Wiring And Moter Winding,20
Uttaranchal,2005,Computer Training,60
Uttaranchal,2005,House Wiring,72
Uttaranchal,2006,Computer Training,40
Uttaranchal,2006,House Wiring / Motor Binding,339
Uttaranchal,2006,Literacy Programme,120
Uttaranchal,2007,Tailoring,21
Uttaranchal,2007,Coupler Training,45
Uttaranchal,2007,Motor Winding,60
Uttaranchal,2007,Literacy Programme,140
Uttaranchal,2007,Electric Fitting,60
Uttaranchal,2007,Tailoring,15
Uttaranchal,2008,Sewing,130
Uttaranchal,2008,Computer,291
Uttaranchal,2009,Computer Training By Sterlite Foundation,20
Uttaranchal,2009,"Cutting, Knitting Training For Females",75
Uttaranchal,2009,Spinning-Knitting By Ua Kvic,28
Uttaranchal,2009,"Carpentry, Furniture Making, Wood Work",15
Uttaranchal,2009,Iron Fabrication & Other Work,9
Uttaranchal,2009,Garment Making,13
Uttaranchal,2009,Others (Hand Craft),25
Uttaranchal,2009,Handloom (Resham Spooling / Threading),10
Uttaranchal,2009,Agarbatti Making,10
Uttaranchal,2009,Art & Painting,11
Uttaranchal,2009,Luggage Assembly Job Work,32
Uttaranchal,2010,Computer Training By Sterlite Foundation,10
Uttaranchal,2010,Tailoring Training For Females,80
Uttaranchal,2010,"Cutting, Knitting Training For Females",12
Uttaranchal,2010,Spinning-Knitting By Ua Kvic,5
Uttaranchal,2010,Luggage Assembly Job Work,18
Uttaranchal,2011,Computer Training By Sterlite Foundation,20
Uttaranchal,2011,Tailoring Training For Females,70
Uttaranchal,2011,"Cutting, Knitting Training For Females",12
Uttaranchal,2012,Computer Training,12
Uttaranchal,2012,Weaving Training,20
Uttaranchal,2012,Weaving (Carpet Weaving),15
West Bengal,2001,Weaving,43
West Bengal,2001,Tailoring,71
West Bengal,2001,Smithy,36
West Bengal,2001,Carpentry,29
West Bengal,2001,Book Binding,46
West Bengal,2001,Motor Driving,36
West Bengal,2001,Motor Mechanic,17
West Bengal,2001,Electrical Fittings,22
West Bengal,2001,"Painting, Sculpture & Handicrafts",8
West Bengal,2001,Doll Making,11
West Bengal,2001,Candle Making,39
West Bengal,2001,Sewing & Embroidary,31
West Bengal,2001,Typing,5
West Bengal,2001,Computer,15
West Bengal,2001,Agriculture,40
West Bengal,2001,Cane Works,10
West Bengal,2001,Tv Repairing & Servicing,10
West Bengal,2001,Umbrella Assembly,8
West Bengal,2001,Phenyl Production,9
West Bengal,2001,Oil Mill,24
West Bengal,2001,Printing Works,20
West Bengal,2001,Papad Preparation,7
West Bengal,2002,Computer,15
West Bengal,2002,Tv Mechanism,10
West Bengal,2002,Type Writing,4
West Bengal,2002,Phenyle Making,20
West Bengal,2002,Embroidery,6
West Bengal,2002,Tailoring,94
West Bengal,2002,Sheet Metal,32
West Bengal,2002,Oil Mill,22
West Bengal,2002,Carpentry,23
West Bengal,2002,Ari School,4
West Bengal,2002,Weaving,57
West Bengal,2002,Press & Forms,84
West Bengal,2002,Smithy,3
West Bengal,2002,Book Binding,32
West Bengal,2002,Wheat Grinding,3
West Bengal,2002,Agriculture,28
West Bengal,2002,Fan Reparing,225
West Bengal,2002,Motor Driving,8
West Bengal,2003,Oil Mill,1
West Bengal,2003,Tin,23
West Bengal,2003,Weilding,3
West Bengal,2003,Aluminium,4
West Bengal,2003,Candle Making,4
West Bengal,2003,Umbrella,5
West Bengal,2003,Phenyle,3
West Bengal,2003,Tailoring,69
West Bengal,2003,Carpentry,63
West Bengal,2003,Book Binding,5
West Bengal,2003,Electronic Lab,3
West Bengal,2003,Weaving,56
West Bengal,2003,Laundry,8
West Bengal,2003,Motor Driving,1
West Bengal,2003,Vegitable Plant Cultivation,6
West Bengal,2004,Tailoring,175
West Bengal,2004,Carpentry,106
West Bengal,2004,Weaving,279
West Bengal,2004,Phenyle,25
West Bengal,2004,Detergent,60
West Bengal,2004,Oil Mill,10
West Bengal,2004,Tin Section,17
West Bengal,2004,Utensil Making,12
West Bengal,2004,Candle Making,5
West Bengal,2004,Wheat Grinding,3
West Bengal,2004,Laundry,8
West Bengal,2004,Envelop Making,2
West Bengal,2004,Motor Driving,45
West Bengal,2004,Book Binding,24
West Bengal,2004,House Wiring,16
West Bengal,2005,Weaving,316
West Bengal,2005,Carpentry,62
West Bengal,2005,Tanning,64
West Bengal,2005,Candle Making,28
West Bengal,2005,Printing,75
West Bengal,2005,Clay Modelling,10
West Bengal,2005,Handi Crafts,10
West Bengal,2005,Silk Screen Printing,10
West Bengal,2005,Computer,15
West Bengal,2005,Phenyle,79
West Bengal,2005,Umbrella,4
West Bengal,2005,Tailoring,124
West Bengal,2005,All Utencil Making,11
West Bengal,2005,Welding,9
West Bengal,2005,Fabrication,23
West Bengal,2005,Motor Driving,48
West Bengal,2005,Soap,84
West Bengal,2005,Book Binding,3
West Bengal,2006,Oil Mill Section,12
West Bengal,2006,Fabrication Work,92
West Bengal,2006,Repairing & Welding,26
West Bengal,2006,Utensils Making,13
West Bengal,2006,Candle Making,30
West Bengal,2006,Umbrella Making,4
West Bengal,2006,Phenyle Making,61
West Bengal,2006,Tailoring,425
West Bengal,2006,Carpentary,72
West Bengal,2006,Dhobi Section,38
West Bengal,2006,Bread Making,13
West Bengal,2006,Weaving,337
West Bengal,2006,Book Binding,104
West Bengal,2006,Art & Crafts,15
West Bengal,2006,Printing (Press),75
West Bengal,2006,Incense Making,35
West Bengal,2006,Agriculture,55
West Bengal,2006,Detergent Making,90
West Bengal,2006,Motor Driving,50
West Bengal,2007,Weaving,334
West Bengal,2007,Tailoring,363
West Bengal,2007,Book Binding,143
West Bengal,2007,Utensils Making,5
West Bengal,2007,Dhobi Section,6
West Bengal,2007,Carpentry,59
West Bengal,2007,Soap,110
West Bengal,2007,Art & Crafts,12
West Bengal,2007,Motor Driving,80
West Bengal,2007,Electrical,24
West Bengal,2007,Phenyle,44
West Bengal,2007,Gardening,27
West Bengal,2007,Repairing & Welding,86
West Bengal,2007,Making Candles,32
West Bengal,2007,Bread Making,5
West Bengal,2007,Umbrella Making,2
West Bengal,2007,Oil Mill Section,9
West Bengal,2008,Weaving,752
West Bengal,2008,Tailoring,445
West Bengal,2008,Book Binding,147
West Bengal,2008,Utensils Making,30
West Bengal,2008,Dhobi Section,9
West Bengal,2008,Carpentry,113
West Bengal,2008,Soap (Detergent Making),110
West Bengal,2008,Art & Crafts,14
West Bengal,2008,Motor Driving,40
West Bengal,2008,Electrical,25
West Bengal,2008,Soap & Phenyle,65
West Bengal,2008,Printing,76
West Bengal,2008,Repairing & Welding,49
West Bengal,2008,Others (Candle Making),27
West Bengal,2008,Dari Making,47
West Bengal,2008,Umbrella Making,4
West Bengal,2008,Oil Mill Section,11
West Bengal,2009,Weaving,377
West Bengal,2009,Book,52
West Bengal,2009,Dhobi,4
West Bengal,2009,Carpentary,68
West Bengal,2009,Soap & Detergent,120
West Bengal,2009,Art & Crafts,22
West Bengal,2009,Motor Driving,40
West Bengal,2009,Electrical,25
West Bengal,2009,Soap & Phenyle,47
West Bengal,2009,Printing,85
West Bengal,2009,Repairing & Welding,20
West Bengal,2009,Other (Candle Making),4
West Bengal,2009,Umbrella Making,2
West Bengal,2010,Weaving (Dari Weaving),64
West Bengal,2010,Tailoring,348
West Bengal,2010,Book Binding,88
West Bengal,2010,Dhobi,5
West Bengal,2010,Carpentry,72
West Bengal,2010,Soap (Detergent Making),98
West Bengal,2010,Art & Crafts,93
West Bengal,2010,Motor Driving,58
West Bengal,2010,Electrical,17
West Bengal,2010,Soap & Phenyl Making,39
West Bengal,2010,Printing,2
West Bengal,2010,Repairing & Welding,67
West Bengal,2010,Others (Candle Making),2
West Bengal,2010,Umbrella Making,2
West Bengal,2010,Wiring,299
West Bengal,2011,Knitting/Stitching/Tailoring/Jorrimaking,245
West Bengal,2011,Book Binding,70
West Bengal,2011,Carpentry,54
West Bengal,2011,Computers,67
West Bengal,2011,Motor Driving/Motor Training/Repairing,76
West Bengal,2011,Soap & Phenyle/Detergent Making,34
West Bengal,2011,Repairing & Welding,23
West Bengal,2011,Art & Crafts,7
West Bengal,2011,Printing,8
West Bengal,2011,Other (Candle / Umbrella Making),4
West Bengal,2011,Weaving,49
West Bengal,2011,Gardening,24
West Bengal,2011,Fishing,24
West Bengal,2011,Wheat Grinding,5
West Bengal,2011,Electrical Wiring,59
West Bengal,2011,Dhobi,2
West Bengal,2011,Vermi Compost Fertilizer,15
West Bengal,2011,Jute Slipper/Bag Making,12
West Bengal,2011,Garment Making,6
West Bengal,2011,Mason Work,22
West Bengal,2011,Music,19
West Bengal,2011,Bread Making,4
West Bengal,2011,Tin Fabrication Section,10
West Bengal,2011,Aluminium Utensil/Oil Mill Section,7
West Bengal,2011,Miscellaneous Articles,4
West Bengal,2012,Dtp Advance Skill Development,55
West Bengal,2012,Watch Repairing And Assembling,5
West Bengal,2012,Dance Workshop,16
West Bengal,2012,Yatra Workshop (Drama),21
West Bengal,2012,Weaving Section,38
West Bengal,2012,Tailoring,219
West Bengal,2012,Soap (Phenyle Manufacturing),5
West Bengal,2012,Carpentry,77
West Bengal,2012,Tin Section,10
West Bengal,2012,Book Binding,12
West Bengal,2012,Wheat Grinding,5
West Bengal,2012,Motor Driving,68
West Bengal,2012,Motor Mechanic,30
