STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
Madhya Pradesh,2001,Dowry Deaths,0,0,0,54,0,54,37,4,41,14,3,17,105,7,112
Madhya Pradesh,2001,Molestation,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6
Madhya Pradesh,2001,Eve-Teasing,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2
Madhya Pradesh,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,18,0,18,8,2,10,6,1,7,32,3,35
Madhya Pradesh,2001,Other Ipc Crimes,6,0,6,190,3,193,162,2,164,25,2,27,383,7,390
Madhya Pradesh,2002,Murder,15,0,15,2000,43,2043,3449,73,3522,602,24,626,6066,140,6206
Madhya Pradesh,2002,Attempt To Commit Murder,3,0,3,297,0,297,198,6,204,62,0,62,560,6,566
Madhya Pradesh,2002,C.H. Not Amounting To Murder,0,0,0,222,3,225,167,2,169,67,4,71,456,9,465
Madhya Pradesh,2002,Rape,3,0,3,443,2,445,220,2,222,31,3,34,697,7,704
Madhya Pradesh,2002,Kidnapping And Abduction,4,0,4,206,2,208,71,1,72,12,1,13,293,4,297
Madhya Pradesh,2002,Dacoity,0,0,0,143,0,143,82,0,82,17,0,17,242,0,242
Madhya Pradesh,2002,Prep. And Assembly For Dacoity,0,0,0,49,0,49,60,0,60,5,0,5,114,0,114
Madhya Pradesh,2002,Robbery,3,0,3,135,0,135,79,0,79,11,0,11,228,0,228
Madhya Pradesh,2002,Burglary,3,0,3,109,0,109,111,3,114,12,0,12,235,3,238
Madhya Pradesh,2002,Thefts,0,0,0,205,2,207,163,3,166,30,0,30,398,5,403
Madhya Pradesh,2002,Extortion,0,0,0,5,0,5,2,0,2,0,0,0,7,0,7
Madhya Pradesh,2002,Riots,0,0,0,20,0,20,12,0,12,3,0,3,35,0,35
Madhya Pradesh,2002,Arson,0,0,0,9,0,9,6,0,6,2,0,2,17,0,17
Madhya Pradesh,2002,Criminal Breach Of Trust,0,0,0,6,0,6,4,0,4,4,0,4,14,0,14
Madhya Pradesh,2002,Cheating,0,0,0,10,0,10,13,0,13,0,0,0,23,0,23
Madhya Pradesh,2002,Counter Feiting,0,0,0,12,0,12,17,2,19,5,0,5,34,2,36
Madhya Pradesh,2002,Dowry Deaths,0,0,0,61,3,64,39,5,44,18,8,26,118,16,134
Madhya Pradesh,2002,Molestation,0,0,0,21,0,21,16,0,16,1,0,1,38,0,38
Madhya Pradesh,2002,Eve-Teasing,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Madhya Pradesh,2002,Cruelty By Husband Or Relative Of Husband,0,0,0,37,2,39,19,3,22,8,0,8,64,5,69
Madhya Pradesh,2002,Other Ipc Crimes,4,0,4,303,3,306,287,5,292,65,2,67,659,10,669
Madhya Pradesh,2003,Murder,2,0,2,2801,71,2872,3261,124,3385,619,31,650,6683,226,6909
Madhya Pradesh,2003,Attempt To Commit Murder,0,0,0,327,3,330,410,6,416,94,11,105,831,20,851
Madhya Pradesh,2003,C.H. Not Amounting To Murder,0,0,0,190,12,202,171,6,177,46,1,47,407,19,426
Madhya Pradesh,2003,Rape,0,0,0,388,2,390,308,14,322,60,0,60,756,16,772
Madhya Pradesh,2003,Kidnapping And Abduction,2,0,2,132,5,137,125,1,126,52,0,52,311,6,317
Madhya Pradesh,2003,Dacoity,0,0,0,54,0,54,83,0,83,29,0,29,166,0,166
Madhya Pradesh,2003,Prep. And Assembly For Dacoity,0,0,0,32,0,32,38,0,38,4,0,4,74,0,74
Madhya Pradesh,2003,Robbery,0,0,0,104,0,104,124,0,124,34,0,34,262,0,262
Madhya Pradesh,2003,Burglary,0,0,0,48,0,48,60,0,60,27,0,27,135,0,135
Madhya Pradesh,2003,Thefts,0,0,0,125,6,131,143,1,144,16,0,16,284,7,291
Madhya Pradesh,2003,Extortion,0,0,0,3,0,3,33,0,33,0,0,0,36,0,36
Madhya Pradesh,2003,Riots,0,0,0,4,0,4,5,0,5,4,0,4,13,0,13
Madhya Pradesh,2003,Arson,0,0,0,9,0,9,10,0,10,10,0,10,29,0,29
Madhya Pradesh,2003,Criminal Breach Of Trust,0,0,0,5,0,5,16,0,16,2,0,2,23,0,23
Madhya Pradesh,2003,Cheating,0,0,0,29,8,37,19,0,19,0,0,0,48,8,56
Madhya Pradesh,2003,Counter Feiting,0,0,0,15,0,15,1,0,1,0,0,0,16,0,16
Madhya Pradesh,2003,Dowry Deaths,0,0,0,86,7,93,79,17,96,33,13,46,198,37,235
Madhya Pradesh,2003,Molestation,0,0,0,14,0,14,24,0,24,0,0,0,38,0,38
Madhya Pradesh,2003,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2003,Cruelty By Husband Or Relative Of Husband,0,0,0,22,0,22,32,1,33,12,1,13,66,2,68
Madhya Pradesh,2003,Other Ipc Crimes,0,0,0,153,4,157,212,3,215,50,0,50,415,7,422
Madhya Pradesh,2004,Murder,0,0,0,2405,56,2461,4297,84,4381,1026,16,1042,7728,156,7884
Madhya Pradesh,2004,Attempt To Commit Murder,0,0,0,270,9,279,380,5,385,70,2,72,720,16,736
Madhya Pradesh,2004,C.H. Not Amounting To Murder,0,0,0,138,3,141,182,13,195,40,2,42,360,18,378
Madhya Pradesh,2004,Rape,0,0,0,436,1,437,318,1,319,43,0,43,797,2,799
Madhya Pradesh,2004,Kidnapping And Abduction,0,0,0,87,4,91,113,3,116,29,2,31,229,9,238
Madhya Pradesh,2004,Dacoity,0,0,0,63,0,63,101,0,101,26,0,26,190,0,190
Madhya Pradesh,2004,Prep. And Assembly For Dacoity,0,0,0,17,0,17,26,0,26,8,0,8,51,0,51
Madhya Pradesh,2004,Robbery,0,0,0,87,0,87,146,0,146,31,0,31,264,0,264
Madhya Pradesh,2004,Burglary,0,0,0,36,0,36,44,0,44,10,0,10,90,0,90
Madhya Pradesh,2004,Thefts,0,0,0,89,1,90,53,0,53,19,0,19,161,1,162
Madhya Pradesh,2004,Extortion,0,0,0,2,0,2,6,0,6,2,0,2,10,0,10
Madhya Pradesh,2004,Riots,0,0,0,8,0,8,9,0,9,0,0,0,17,0,17
Madhya Pradesh,2004,Arson,0,0,0,6,0,6,8,0,8,0,0,0,14,0,14
Madhya Pradesh,2004,Criminal Breach Of Trust,0,0,0,9,0,9,16,0,16,7,0,7,32,0,32
Madhya Pradesh,2004,Cheating,0,0,0,9,0,9,14,0,14,7,0,7,30,0,30
Madhya Pradesh,2004,Counter Feiting,0,0,0,2,0,2,9,0,9,1,0,1,12,0,12
Madhya Pradesh,2004,Dowry Deaths,0,0,0,86,1,87,109,9,118,29,6,35,224,16,240
Madhya Pradesh,2004,Molestation,0,0,0,9,0,9,17,0,17,2,0,2,28,0,28
Madhya Pradesh,2004,Eve-Teasing,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Madhya Pradesh,2004,Cruelty By Husband Or Relative Of Husband,0,0,0,31,0,31,76,3,79,8,7,15,115,10,125
Madhya Pradesh,2004,Other Ipc Crimes,0,0,0,106,0,106,165,1,166,11,0,11,282,1,283
Madhya Pradesh,2005,Murder,0,0,0,3196,57,3253,3851,81,3932,1077,21,1098,8124,159,8283
Madhya Pradesh,2005,Attempt To Commit Murder,0,0,0,447,8,455,279,4,283,105,3,108,831,15,846
Madhya Pradesh,2005,C.H. Not Amounting To Murder,0,0,0,159,4,163,146,3,149,48,3,51,353,10,363
Madhya Pradesh,2005,Rape,0,0,0,412,0,412,296,0,296,39,0,39,747,0,747
Madhya Pradesh,2005,Kidnapping And Abduction,0,0,0,126,5,131,113,2,115,38,1,39,277,8,285
Madhya Pradesh,2005,Dacoity,0,0,0,142,0,142,108,0,108,23,0,23,273,0,273
Madhya Pradesh,2005,Prep. And Assembly For Dacoity,0,0,0,38,0,38,33,0,33,11,0,11,82,0,82
Madhya Pradesh,2005,Robbery,0,0,0,92,0,92,71,0,71,22,0,22,185,0,185
Madhya Pradesh,2005,Burglary,0,0,0,43,0,43,38,0,38,10,0,10,91,0,91
Madhya Pradesh,2005,Thefts,0,0,0,156,1,157,60,0,60,23,0,23,239,1,240
Madhya Pradesh,2005,Extortion,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7
Madhya Pradesh,2005,Riots,0,0,0,17,0,17,20,0,20,6,0,6,43,0,43
Madhya Pradesh,2005,Arson,0,0,0,6,0,6,10,0,10,1,0,1,17,0,17
Madhya Pradesh,2005,Criminal Breach Of Trust,0,0,0,11,0,11,14,0,14,5,0,5,30,0,30
Madhya Pradesh,2005,Cheating,0,0,0,20,0,20,26,1,27,9,1,10,55,2,57
Madhya Pradesh,2005,Counter Feiting,0,0,0,22,0,22,6,0,6,0,0,0,28,0,28
Madhya Pradesh,2005,Dowry Deaths,0,0,0,74,6,80,104,15,119,29,5,34,207,26,233
Madhya Pradesh,2005,Molestation,0,0,0,48,0,48,9,0,9,2,0,2,59,0,59
Madhya Pradesh,2005,Eve-Teasing,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
Madhya Pradesh,2005,Cruelty By Husband Or Relative Of Husband,0,0,0,30,1,31,35,9,44,9,3,12,74,13,87
Madhya Pradesh,2005,Other Ipc Crimes,0,0,0,223,7,230,250,7,257,90,0,90,563,14,577
Madhya Pradesh,2006,Murder,0,0,0,3465,65,3530,4265,102,4367,1208,19,1227,8938,186,9124
Madhya Pradesh,2006,Attempt To Commit Murder,0,0,0,359,5,364,278,14,292,104,2,106,741,21,762
Madhya Pradesh,2006,C.H. Not Amounting To Murder,0,0,0,163,6,169,180,13,193,64,1,65,407,20,427
Madhya Pradesh,2006,Rape,0,0,0,481,0,481,354,0,354,44,0,44,879,0,879
Madhya Pradesh,2006,Kidnapping And Abduction,0,0,0,132,5,137,107,2,109,34,0,34,273,7,280
Madhya Pradesh,2006,Dacoity,0,0,0,102,0,102,76,0,76,24,0,24,202,0,202
Madhya Pradesh,2006,Prep. And Assembly For Dacoity,0,0,0,35,0,35,25,0,25,8,0,8,68,0,68
Madhya Pradesh,2006,Robbery,0,0,0,138,2,140,69,2,71,25,0,25,232,4,236
Madhya Pradesh,2006,Burglary,0,0,0,31,0,31,30,0,30,5,0,5,66,0,66
Madhya Pradesh,2006,Thefts,0,0,0,149,2,151,79,0,79,20,0,20,248,2,250
Madhya Pradesh,2006,Extortion,0,0,0,6,0,6,9,0,9,0,0,0,15,0,15
Madhya Pradesh,2006,Riots,0,0,0,9,0,9,10,0,10,2,0,2,21,0,21
Madhya Pradesh,2006,Arson,0,0,0,7,0,7,9,0,9,2,0,2,18,0,18
Madhya Pradesh,2006,Criminal Breach Of Trust,0,0,0,5,0,5,9,0,9,4,0,4,18,0,18
Madhya Pradesh,2006,Cheating,0,0,0,23,1,24,28,1,29,8,0,8,59,2,61
Madhya Pradesh,2006,Counter Feiting,0,0,0,18,0,18,8,0,8,3,0,3,29,0,29
Madhya Pradesh,2006,Dowry Deaths,0,0,0,112,8,120,86,18,104,32,10,42,230,36,266
Madhya Pradesh,2006,Molestation,0,0,0,17,0,17,6,0,6,1,0,1,24,0,24
Madhya Pradesh,2006,Eve-Teasing,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Madhya Pradesh,2006,Cruelty By Husband Or Relative Of Husband,0,0,0,32,1,33,18,0,18,8,1,9,58,2,60
Madhya Pradesh,2006,Other Ipc Crimes,0,0,0,231,3,234,235,5,240,82,0,82,548,8,556
Madhya Pradesh,2007,Murder,0,0,0,3403,28,3431,4871,123,4994,1278,21,1299,9552,172,9724
Madhya Pradesh,2007,Attempt To Commit Murder,0,0,0,264,11,275,365,18,383,105,0,105,734,29,763
Madhya Pradesh,2007,C.H. Not Amounting To Murder,0,0,0,147,7,154,178,4,182,81,6,87,406,17,423
Madhya Pradesh,2007,Rape,0,0,0,421,3,424,319,2,321,40,0,40,780,5,785
Madhya Pradesh,2007,Kidnapping And Abduction,0,0,0,81,4,85,120,2,122,24,0,24,225,6,231
Madhya Pradesh,2007,Dacoity,0,0,0,104,2,106,109,3,112,29,0,29,242,5,247
Madhya Pradesh,2007,Prep. And Assembly For Dacoity,0,0,0,32,0,32,31,0,31,9,0,9,72,0,72
Madhya Pradesh,2007,Robbery,0,0,0,97,3,100,70,1,71,21,0,21,188,4,192
Madhya Pradesh,2007,Burglary,0,0,0,30,0,30,35,0,35,6,0,6,71,0,71
Madhya Pradesh,2007,Thefts,0,0,0,140,3,143,127,3,130,29,1,30,296,7,303
Madhya Pradesh,2007,Extortion,0,0,0,17,0,17,8,0,8,0,0,0,25,0,25
Madhya Pradesh,2007,Riots,0,0,0,8,0,8,5,0,5,1,0,1,14,0,14
Madhya Pradesh,2007,Arson,0,0,0,5,0,5,8,0,8,1,0,1,14,0,14
Madhya Pradesh,2007,Criminal Breach Of Trust,0,0,0,4,0,4,11,0,11,1,0,1,16,0,16
Madhya Pradesh,2007,Cheating,0,0,0,10,2,12,25,0,25,7,0,7,42,2,44
Madhya Pradesh,2007,Counter Feiting,0,0,0,13,0,13,13,0,13,1,0,1,27,0,27
Madhya Pradesh,2007,Dowry Deaths,0,0,0,100,6,106,125,19,144,44,10,54,269,35,304
Madhya Pradesh,2007,Molestation,0,0,0,17,0,17,10,0,10,3,0,3,30,0,30
Madhya Pradesh,2007,Eve-Teasing,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Madhya Pradesh,2007,Cruelty By Husband Or Relative Of Husband,0,0,0,29,7,36,45,5,50,15,0,15,89,12,101
Madhya Pradesh,2007,Other Ipc Crimes,0,0,0,488,8,496,293,7,300,78,2,80,859,17,876
Madhya Pradesh,2008,Murder,0,0,0,3275,53,3328,5268,109,5377,853,24,877,9396,186,9582
Madhya Pradesh,2008,Attempt To Commit Murder,0,0,0,275,9,284,324,13,337,57,1,58,656,23,679
Madhya Pradesh,2008,C.H. Not Amounting To Murder,0,0,0,141,7,148,218,5,223,44,6,50,403,18,421
Madhya Pradesh,2008,Rape,0,0,0,397,2,399,365,1,366,35,0,35,797,3,800
Madhya Pradesh,2008,Kidnapping And Abduction,0,0,0,95,1,96,121,4,125,24,2,26,240,7,247
Madhya Pradesh,2008,Dacoity,0,0,0,111,2,113,116,0,116,26,0,26,253,2,255
Madhya Pradesh,2008,Prep. And Assembly For Dacoity,0,0,0,34,0,34,59,0,59,11,0,11,104,0,104
Madhya Pradesh,2008,Robbery,0,0,0,114,3,117,93,1,94,17,0,17,224,4,228
Madhya Pradesh,2008,Burglary,0,0,0,41,0,41,30,0,30,4,0,4,75,0,75
Madhya Pradesh,2008,Thefts,0,0,0,146,6,152,129,5,134,24,5,29,299,16,315
Madhya Pradesh,2008,Extortion,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4
Madhya Pradesh,2008,Riots,0,0,0,6,0,6,7,0,7,0,0,0,13,0,13
Madhya Pradesh,2008,Arson,0,0,0,7,0,7,17,0,17,1,0,1,25,0,25
Madhya Pradesh,2008,Criminal Breach Of Trust,0,0,0,3,0,3,8,0,8,0,0,0,11,0,11
Madhya Pradesh,2008,Cheating,0,0,0,14,2,16,19,1,20,6,0,6,39,3,42
Madhya Pradesh,2008,Counter Feiting,0,0,0,5,0,5,10,0,10,1,0,1,16,0,16
Madhya Pradesh,2008,Dowry Deaths,0,0,0,96,4,100,114,30,144,33,12,45,243,46,289
Madhya Pradesh,2008,Molestation,0,0,0,19,0,19,21,0,21,2,0,2,42,0,42
Madhya Pradesh,2008,Eve-Teasing,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Madhya Pradesh,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,24,6,30,29,9,38,6,0,6,59,15,74
Madhya Pradesh,2008,Other Ipc Crimes,0,0,0,459,7,466,213,5,218,73,3,76,745,15,760
Madhya Pradesh,2009,Murder,0,0,0,3085,50,3135,4741,108,4849,1019,29,1048,8845,187,9032
Madhya Pradesh,2009,Attempt To Commit Murder,0,0,0,239,3,242,364,16,380,55,0,55,658,19,677
Madhya Pradesh,2009,C.H. Not Amounting To Murder,0,0,0,144,3,147,197,19,216,63,3,66,404,25,429
Madhya Pradesh,2009,Rape,0,0,0,393,0,393,279,1,280,39,0,39,711,1,712
Madhya Pradesh,2009,Kidnapping And Abduction,0,0,0,87,7,94,114,4,118,30,0,30,231,11,242
Madhya Pradesh,2009,Dacoity,0,0,0,101,1,102,105,1,106,35,0,35,241,2,243
Madhya Pradesh,2009,Prep. And Assembly For Dacoity,0,0,0,25,0,25,33,0,33,8,0,8,66,0,66
Madhya Pradesh,2009,Robbery,0,0,0,111,0,111,92,1,93,13,0,13,216,1,217
Madhya Pradesh,2009,Burglary,0,0,0,30,0,30,28,0,28,7,0,7,65,0,65
Madhya Pradesh,2009,Thefts,0,0,0,143,3,146,143,4,147,18,0,18,304,7,311
Madhya Pradesh,2009,Extortion,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Madhya Pradesh,2009,Riots,0,0,0,6,0,6,11,0,11,0,0,0,17,0,17
Madhya Pradesh,2009,Arson,0,0,0,10,0,10,7,0,7,0,0,0,17,0,17
Madhya Pradesh,2009,Criminal Breach Of Trust,0,0,0,5,0,5,8,0,8,0,0,0,13,0,13
Madhya Pradesh,2009,Cheating,0,0,0,18,1,19,21,2,23,7,0,7,46,3,49
Madhya Pradesh,2009,Counter Feiting,0,0,0,14,0,14,11,0,11,0,0,0,25,0,25
Madhya Pradesh,2009,Dowry Deaths,0,0,0,94,11,105,169,28,197,56,10,66,319,49,368
Madhya Pradesh,2009,Molestation,0,0,0,7,0,7,12,0,12,1,0,1,20,0,20
Madhya Pradesh,2009,Eve-Teasing,0,0,0,3,0,3,6,0,6,0,0,0,9,0,9
Madhya Pradesh,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,27,4,31,31,5,36,9,1,10,67,10,77
Madhya Pradesh,2009,Other Ipc Crimes,0,0,0,453,6,459,252,6,258,79,4,83,784,16,800
Madhya Pradesh,2010,Murder,0,0,0,3962,77,4039,4357,121,4478,1052,35,1087,9371,233,9604
Madhya Pradesh,2010,Attempt To Commit Murder,0,0,0,207,3,210,185,6,191,69,2,71,461,11,472
Madhya Pradesh,2010,C.H. Not Amounting To Murder,0,0,0,116,2,118,105,5,110,34,0,34,255,7,262
Madhya Pradesh,2010,Rape,0,0,0,237,0,237,191,1,192,26,0,26,454,1,455
Madhya Pradesh,2010,Kidnapping And Abduction,0,0,0,107,5,112,106,2,108,43,1,44,256,8,264
Madhya Pradesh,2010,Dacoity,0,0,0,88,0,88,59,0,59,13,0,13,160,0,160
Madhya Pradesh,2010,Prep. And Assembly For Dacoity,0,0,0,38,0,38,24,0,24,2,0,2,64,0,64
Madhya Pradesh,2010,Robbery,0,0,0,73,0,73,65,0,65,9,0,9,147,0,147
Madhya Pradesh,2010,Burglary,0,0,0,31,0,31,24,0,24,0,0,0,55,0,55
Madhya Pradesh,2010,Thefts,0,0,0,107,2,109,136,4,140,17,1,18,260,7,267
Madhya Pradesh,2010,Extortion,0,0,0,9,0,9,2,0,2,0,0,0,11,0,11
Madhya Pradesh,2010,Riots,0,0,0,5,0,5,5,0,5,0,0,0,10,0,10
Madhya Pradesh,2010,Arson,0,0,0,3,0,3,3,0,3,3,0,3,9,0,9
Madhya Pradesh,2010,Criminal Breach Of Trust,0,0,0,4,0,4,3,0,3,3,0,3,10,0,10
Madhya Pradesh,2010,Cheating,0,0,0,12,2,14,26,3,29,11,0,11,49,5,54
Madhya Pradesh,2010,Counter Feiting,0,0,0,20,0,20,13,0,13,8,0,8,41,0,41
Madhya Pradesh,2010,Dowry Deaths,0,0,0,86,11,97,98,23,121,72,11,83,256,45,301
Madhya Pradesh,2010,Molestation,0,0,0,13,0,13,9,0,9,2,0,2,24,0,24
Madhya Pradesh,2010,Eve-Teasing,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Madhya Pradesh,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,32,1,33,38,2,40,13,1,14,83,4,87
Madhya Pradesh,2010,Other Ipc Crimes,0,0,0,328,5,333,225,11,236,82,2,84,635,18,653
Madhya Pradesh,2011,Murder,0,0,0,3899,90,3989,5231,149,5380,1032,38,1070,10162,277,10439
Madhya Pradesh,2011,Attempt To Commit Murder,0,0,0,425,5,430,371,5,376,44,0,44,840,10,850
Madhya Pradesh,2011,C.H. Not Amounting To Murder,0,0,0,198,1,199,129,9,138,33,2,35,360,12,372
Madhya Pradesh,2011,Rape,0,0,0,332,2,334,214,1,215,31,0,31,577,3,580
Madhya Pradesh,2011,Kidnapping And Abduction,0,0,0,111,3,114,77,5,82,25,0,25,213,8,221
Madhya Pradesh,2011,Dacoity,0,0,0,138,0,138,61,0,61,6,0,6,205,0,205
Madhya Pradesh,2011,Prep. And Assembly For Dacoity,0,0,0,21,0,21,24,0,24,8,0,8,53,0,53
Madhya Pradesh,2011,Robbery,0,0,0,160,0,160,67,0,67,3,0,3,230,0,230
Madhya Pradesh,2011,Burglary,0,0,0,49,3,52,26,1,27,5,0,5,80,4,84
Madhya Pradesh,2011,Thefts,0,0,0,146,0,146,102,0,102,9,0,9,257,0,257
Madhya Pradesh,2011,Extortion,0,0,0,2,1,3,6,0,6,0,0,0,8,1,9
Madhya Pradesh,2011,Riots,0,0,0,10,0,10,13,0,13,3,0,3,26,0,26
Madhya Pradesh,2011,Arson,0,0,0,9,0,9,10,1,11,3,0,3,22,1,23
Madhya Pradesh,2011,Criminal Breach Of Trust,0,0,0,4,0,4,19,6,25,3,1,4,26,7,33
Madhya Pradesh,2011,Cheating,0,0,0,4,0,4,26,2,28,8,0,8,38,2,40
Madhya Pradesh,2011,Counter Feiting,0,0,0,11,0,11,7,0,7,0,0,0,18,0,18
Madhya Pradesh,2011,Dowry Deaths,0,0,0,97,8,105,87,14,101,49,10,59,233,32,265
Madhya Pradesh,2011,Molestation,0,0,0,14,0,14,11,0,11,1,0,1,26,0,26
Madhya Pradesh,2011,Eve-Teasing,0,0,0,8,0,8,3,1,4,0,0,0,11,1,12
Madhya Pradesh,2011,Cruelty By Husband Or Relative Of Husband,0,0,0,24,3,27,15,2,17,7,0,7,46,5,51
Madhya Pradesh,2011,Other Ipc Crimes,0,0,0,347,10,357,187,12,199,80,4,84,614,26,640
Madhya Pradesh,2012,Murder,0,0,0,3608,76,3684,5144,177,5321,1351,58,1409,10103,311,10414
Madhya Pradesh,2012,Attempt To Commit Murder,0,0,0,304,3,307,256,5,261,54,3,57,614,11,625
Madhya Pradesh,2012,C.H. Not Amounting To Murder,0,0,0,142,2,144,178,8,186,74,3,77,394,13,407
Madhya Pradesh,2012,Rape,0,0,0,479,5,484,302,3,305,51,0,51,832,8,840
Madhya Pradesh,2012,Kidnapping And Abduction,0,0,0,111,3,114,121,5,126,26,0,26,258,8,266
Madhya Pradesh,2012,Dacoity,0,0,0,103,0,103,72,0,72,15,0,15,190,0,190
Madhya Pradesh,2012,Prep. And Assembly For Dacoity,0,0,0,40,0,40,25,0,25,4,0,4,69,0,69
Madhya Pradesh,2012,Robbery,0,0,0,193,0,193,97,0,97,15,0,15,305,0,305
Madhya Pradesh,2012,Burglary,0,0,0,29,3,32,34,2,36,2,0,2,65,5,70
Madhya Pradesh,2012,Thefts,0,0,0,130,1,131,119,0,119,10,0,10,259,1,260
Madhya Pradesh,2012,Extortion,0,0,0,1,0,1,12,0,12,0,0,0,13,0,13
Madhya Pradesh,2012,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2012,Arson,0,0,0,9,0,9,8,0,8,0,0,0,17,0,17
Madhya Pradesh,2012,Criminal Breach Of Trust,0,0,0,4,0,4,15,0,15,3,1,4,22,1,23
Madhya Pradesh,2012,Cheating,0,0,0,9,1,10,31,2,33,7,0,7,47,3,50
Madhya Pradesh,2012,Counter Feiting,0,0,0,12,0,12,15,0,15,1,0,1,28,0,28
Madhya Pradesh,2012,Dowry Deaths,0,0,0,129,18,147,127,28,155,42,13,55,298,59,357
Madhya Pradesh,2012,Molestation,0,0,0,14,0,14,25,0,25,1,0,1,40,0,40
Madhya Pradesh,2012,Eve-Teasing,0,0,0,0,0,0,2,1,3,0,0,0,2,1,3
Madhya Pradesh,2012,Cruelty By Husband Or Relative Of Husband,0,0,0,17,1,18,17,1,18,4,0,4,38,2,40
Madhya Pradesh,2012,Other Ipc Crimes,0,0,0,341,9,350,211,13,224,65,5,70,617,27,644
Maharashtra,2001,Murder,0,0,0,1337,40,1377,1637,96,1733,474,29,503,3448,165,3613
Maharashtra,2001,Attempt To Commit Murder,0,0,0,56,4,60,60,3,63,15,0,15,131,7,138
Maharashtra,2001,C.H. Not Amounting To Murder,0,0,0,70,0,70,58,0,58,10,0,10,138,0,138
Maharashtra,2001,Rape,0,0,0,114,0,114,87,0,87,13,0,13,214,0,214
Maharashtra,2001,Kidnapping And Abduction,0,0,0,24,2,26,7,0,7,0,0,0,31,2,33
Maharashtra,2001,Dacoity,0,0,0,66,2,68,38,1,39,7,0,7,111,3,114
Maharashtra,2001,Prep. And Assembly For Dacoity,0,0,0,18,1,19,8,1,9,2,0,2,28,2,30
Maharashtra,2001,Robbery,0,0,0,41,0,41,24,0,24,6,0,6,71,0,71
Maharashtra,2001,Burglary,0,0,0,55,0,55,26,0,26,5,0,5,86,0,86
Maharashtra,2001,Thefts,0,0,0,100,1,101,71,0,71,11,0,11,182,1,183
Maharashtra,2001,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Riots,0,0,0,18,0,18,15,0,15,0,0,0,33,0,33
Maharashtra,2001,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Criminal Breach Of Trust,0,0,0,1,0,1,3,0,3,1,0,1,5,0,5
Maharashtra,2001,Cheating,0,0,0,14,1,15,26,1,27,6,0,6,46,2,48
Maharashtra,2001,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,2001,Other Ipc Crimes,0,0,0,292,2,294,225,24,249,12,4,16,529,30,559
Maharashtra,2002,Murder,0,0,0,1222,45,1267,2061,79,2140,438,37,475,3721,161,3882
Maharashtra,2002,Attempt To Commit Murder,0,0,0,93,2,95,104,3,107,26,0,26,223,5,228
Maharashtra,2002,C.H. Not Amounting To Murder,0,0,0,66,0,66,79,3,82,26,0,26,171,3,174
Maharashtra,2002,Rape,0,0,0,97,0,97,75,0,75,12,0,12,184,0,184
Maharashtra,2002,Kidnapping And Abduction,0,0,0,11,0,11,12,1,13,4,0,4,27,1,28
Maharashtra,2002,Dacoity,0,0,0,58,0,58,48,0,48,5,0,5,111,0,111
Maharashtra,2002,Prep. And Assembly For Dacoity,0,0,0,24,0,24,13,0,13,1,0,1,38,0,38
Maharashtra,2002,Robbery,0,0,0,47,0,47,43,0,43,5,0,5,95,0,95
Maharashtra,2002,Burglary,0,0,0,57,0,57,42,0,42,15,0,15,114,0,114
Maharashtra,2002,Thefts,3,0,3,130,2,132,84,0,84,14,0,14,231,2,233
Maharashtra,2002,Extortion,0,0,0,7,0,7,5,0,5,2,0,2,14,0,14
Maharashtra,2002,Riots,0,0,0,19,0,19,10,0,10,5,0,5,34,0,34
